,Time,Probs
1359,0 days 22:39:00.000000000,0.0
1360,0 days 22:40:00.000000000,0.009900990099009901
1361,0 days 22:41:00.000000000,0.0
1362,0 days 22:42:00.000000000,0.0
1363,0 days 22:43:00.000000000,0.0
1364,0 days 22:44:00.000000000,0.0
1365,0 days 22:45:00.000000000,0.0
1366,0 days 22:46:00.000000000,0.0
1367,0 days 22:47:00.000000000,0.0
1368,0 days 22:48:00.000000000,0.0
1369,0 days 22:49:00.000000000,0.0
1370,0 days 22:50:00.000000000,0.0
1371,0 days 22:51:00.000000000,0.0
1372,0 days 22:52:00.000000000,0.0
1373,0 days 22:53:00.000000000,0.0
1374,0 days 22:54:00.000000000,0.0
1375,0 days 22:55:00.000000000,0.0
1376,0 days 22:56:00.000000000,0.0
1377,0 days 22:57:00.000000000,0.0
1378,0 days 22:58:00.000000000,0.0
1379,0 days 22:59:00.000000000,0.0
1380,0 days 23:00:00.000000000,0.0
1381,0 days 23:01:00.000000000,0.0
1382,0 days 23:02:00.000000000,0.0
1383,0 days 23:03:00.000000000,0.0
1384,0 days 23:04:00.000000000,0.0
1385,0 days 23:05:00.000000000,0.0
1386,0 days 23:06:00.000000000,0.0
1387,0 days 23:07:00.000000000,0.0
1388,0 days 23:08:00.000000000,0.0
1389,0 days 23:09:00.000000000,0.0
1390,0 days 23:10:00.000000000,0.0
1391,0 days 23:11:00.000000000,0.0
1392,0 days 23:12:00.000000000,0.0
1393,0 days 23:13:00.000000000,0.0
1394,0 days 23:14:00.000000000,0.0
1395,0 days 23:15:00.000000000,0.0
1396,0 days 23:16:00.000000000,0.0
1397,0 days 23:17:00.000000000,0.0
1398,0 days 23:18:00.000000000,0.0
1399,0 days 23:19:00.000000000,0.0
1400,0 days 23:20:00.000000000,0.0
1401,0 days 23:21:00.000000000,0.0
1402,0 days 23:22:00.000000000,0.0
1403,0 days 23:23:00.000000000,0.0
1404,0 days 23:24:00.000000000,0.0
1405,0 days 23:25:00.000000000,0.0
1406,0 days 23:26:00.000000000,0.0
1407,0 days 23:27:00.000000000,0.0
1408,0 days 23:28:00.000000000,0.0
1409,0 days 23:29:00.000000000,0.0
1410,0 days 23:30:00.000000000,0.0
1411,0 days 23:31:00.000000000,0.0
1412,0 days 23:32:00.000000000,0.0
1413,0 days 23:33:00.000000000,0.0
1414,0 days 23:34:00.000000000,0.0
1415,0 days 23:35:00.000000000,0.0
1416,0 days 23:36:00.000000000,0.0
1417,0 days 23:37:00.000000000,0.0
1418,0 days 23:38:00.000000000,0.0
1419,0 days 23:39:00.000000000,0.0
1420,0 days 23:40:00.000000000,0.009900990099009901
1421,0 days 23:41:00.000000000,0.0
1422,0 days 23:42:00.000000000,0.0
1423,0 days 23:43:00.000000000,0.0
1424,0 days 23:44:00.000000000,0.0
1425,0 days 23:45:00.000000000,0.0
1426,0 days 23:46:00.000000000,0.0
1427,0 days 23:47:00.000000000,0.0
1428,0 days 23:48:00.000000000,0.0
1429,0 days 23:49:00.000000000,0.0
1430,0 days 23:50:00.000000000,0.0
1431,0 days 23:51:00.000000000,0.0
1432,0 days 23:52:00.000000000,0.0
1433,0 days 23:53:00.000000000,0.0
1434,0 days 23:54:00.000000000,0.0
1435,0 days 23:55:00.000000000,0.0
1436,0 days 23:56:00.000000000,0.0
1437,0 days 23:57:00.000000000,0.0
1438,0 days 23:58:00.000000000,0.0
1439,0 days 23:59:00.000000000,0.0
